13	27	 27.557	 0.895	 -0.120	 0.198
13	28	 26.122	 1.062	 -0.451	 0.232
13	29	 24.661	 1.222	 -0.785	 0.263
13	30	 23.441	 1.288	 -1.064	 0.274
14	21	 27.298	 2.923	 -0.194	 0.686
14	22	 27.496	 2.125	 -0.147	 0.494
14	23	 28.501	 1.616	  0.091	 0.371
14	24	 29.582	 1.316	  0.344	 0.299
14	25	 29.607	 1.034	  0.350	 0.232
14	26	 28.896	 0.907	  0.185	 0.201
14	27	 27.647	 0.985	 -0.102	 0.216
14	28	 26.104	 1.166	 -0.454	 0.252
14	29	 24.553	 1.333	 -0.806	 0.284
14	30	 23.271	 1.396	 -1.096	 0.294
15	22	 25.871	 2.386	 -0.513	 0.550
15	23	 27.614	 1.837	 -0.105	 0.418
15	24	 29.116	 1.511	  0.244	 0.340
15	25	 29.259	 1.165	  0.277	 0.259
15	26	 28.541	 0.997	  0.112	 0.219
15	27	 27.230	 1.063	 -0.186	 0.230
15	28	 25.607	 1.247	 -0.552	 0.266
15	29	 23.986	 1.418	 -0.916	 0.299
15	30	 22.660	 1.476	 -1.212	 0.307
16	23	 28.177	 2.152	  0.018	 0.486
16	24	 29.693	 1.696	  0.367	 0.378
16	25	 29.711	 1.283	  0.371	 0.282
16	26	 28.834	 1.107	  0.172	 0.240
16	27	 27.358	 1.195	 -0.160	 0.256
16	28	 25.582	 1.396	 -0.557	 0.295
16	29	 23.839	 1.574	 -0.944	 0.328
16	30	 22.429	 1.625	 -1.255	 0.335
17	24	 29.774	 2.129	  0.384	 0.469
17	25	 29.773	 1.558	  0.384	 0.339
17	26	 28.748	 1.313	  0.154	 0.281
17	27	 27.089	 1.381	 -0.214	 0.292
17	28	 25.140	 1.576	 -0.643	 0.329
17	29	 23.257	 1.748	 -1.055	 0.360
17	30	 21.763	 1.781	 -1.380	 0.362
18	25	 31.230	 1.186	  0.681	 0.255
18	26	 29.788	 1.190	  0.362	 0.252
18	27	 27.780	 1.470	 -0.079	 0.307
18	28	 25.542	 1.769	 -0.566	 0.364
18	29	 23.442	 1.978	 -1.021	 0.402
18	30	 21.799	 2.009	 -1.374	 0.403
19	26	 29.984	 1.472	  0.401	 0.308
19	27	 27.603	 1.782	 -0.114	 0.367
19	28	 25.057	 2.081	 -0.659	 0.422
19	29	 22.731	 2.274	 -1.154	 0.455
19	30	 20.955	 2.268	 -1.529	 0.448
20	27	 27.984	 2.132	 -0.041	 0.433
20	28	 25.051	 2.483	 -0.660	 0.497
20	29	 22.445	 2.672	 -1.207	 0.527
20	30	 20.493	 2.627	 -1.613	 0.511
21	28	 22.969	 2.834	 -1.051	 0.557
21	29	 20.122	 2.970	 -1.635	 0.575
21	30	 18.086	 2.844	 -2.049	 0.543
22	29	 17.246	 3.322	 -2.159	 0.631
22	30	 15.162	 3.069	 -2.573	 0.575
23	30	 10.838	 2.950	 -3.340	 0.542
